island_id,island_state,family_count,families,core_families,raw_families,edge_count,avg_meaning_similarity,max_meaning_similarity,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,dio_semantic_island_sentence
dio_semantic_island_43,raw_semantic_island,2,dio_0v3a|dio_11vr,-,dio_0v3a|dio_11vr,1,0.999657,0.999657,True,False,False,False,False,False,False,False,dio_semantic_island_43: rohe Bedeutungsinsel ohne eigene Reife.
dio_semantic_island_44,raw_semantic_island,2,dio_10q6|dio_1yeo,-,dio_10q6|dio_1yeo,1,0.999352,0.999352,True,False,False,False,False,False,False,False,dio_semantic_island_44: rohe Bedeutungsinsel ohne eigene Reife.
dio_semantic_island_45,raw_semantic_island,2,dio_10xx|dio_1m7i,-,dio_10xx|dio_1m7i,1,0.999935,0.999935,True,False,False,False,False,False,False,False,dio_semantic_island_45: rohe Bedeutungsinsel ohne eigene Reife.
dio_semantic_island_46,raw_semantic_island,2,dio_11e2|dio_1k9e,-,dio_11e2|dio_1k9e,1,0.999657,0.999657,True,False,False,False,False,False,False,False,dio_semantic_island_46: rohe Bedeutungsinsel ohne eigene Reife.
dio_semantic_island_47,raw_semantic_island,2,dio_169q|dio_16kq,-,dio_169q|dio_16kq,1,0.999175,0.999175,True,False,False,False,False,False,False,False,dio_semantic_island_47: rohe Bedeutungsinsel ohne eigene Reife.
dio_semantic_island_48,raw_semantic_island,2,dio_1aqj|dio_1n79,-,dio_1aqj|dio_1n79,1,0.99996,0.99996,True,False,False,False,False,False,False,False,dio_semantic_island_48: rohe Bedeutungsinsel ohne eigene Reife.
dio_semantic_island_49,raw_semantic_island,2,dio_1cln|dio_1dkd,-,dio_1cln|dio_1dkd,1,0.999402,0.999402,True,False,False,False,False,False,False,False,dio_semantic_island_49: rohe Bedeutungsinsel ohne eigene Reife.
dio_semantic_island_50,raw_semantic_island,2,dio_1gad|dio_1yc2,-,dio_1gad|dio_1yc2,1,0.999427,0.999427,True,False,False,False,False,False,False,False,dio_semantic_island_50: rohe Bedeutungsinsel ohne eigene Reife.
dio_semantic_island_51,raw_semantic_island,2,dio_1gig|dio_1gsg,-,dio_1gig|dio_1gsg,1,0.999424,0.999424,True,False,False,False,False,False,False,False,dio_semantic_island_51: rohe Bedeutungsinsel ohne eigene Reife.
dio_semantic_island_52,raw_semantic_island,2,dio_1iox|dio_1uff,-,dio_1iox|dio_1uff,1,0.999395,0.999395,True,False,False,False,False,False,False,False,dio_semantic_island_52: rohe Bedeutungsinsel ohne eigene Reife.
dio_semantic_island_53,raw_semantic_island,2,dio_1mwc|dio_1sdh,-,dio_1mwc|dio_1sdh,1,0.999646,0.999646,True,False,False,False,False,False,False,False,dio_semantic_island_53: rohe Bedeutungsinsel ohne eigene Reife.
dio_semantic_island_54,isolated_trace,1,dio_00r9,-,dio_00r9,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_54: isolierte passive Syntaxspur.
dio_semantic_island_55,isolated_trace,1,dio_0120,-,dio_0120,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_55: isolierte passive Syntaxspur.
dio_semantic_island_56,isolated_trace,1,dio_01px,-,dio_01px,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_56: isolierte passive Syntaxspur.
dio_semantic_island_57,isolated_trace,1,dio_01sj,-,dio_01sj,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_57: isolierte passive Syntaxspur.
dio_semantic_island_58,isolated_trace,1,dio_02y8,-,dio_02y8,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_58: isolierte passive Syntaxspur.
dio_semantic_island_59,isolated_trace,1,dio_03sc,-,dio_03sc,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_59: isolierte passive Syntaxspur.
dio_semantic_island_60,isolated_trace,1,dio_05cu,-,dio_05cu,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_60: isolierte passive Syntaxspur.
dio_semantic_island_61,isolated_trace,1,dio_05e5,-,dio_05e5,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_61: isolierte passive Syntaxspur.
dio_semantic_island_62,isolated_trace,1,dio_05ws,-,dio_05ws,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_62: isolierte passive Syntaxspur.
dio_semantic_island_63,isolated_trace,1,dio_05xk,-,dio_05xk,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_63: isolierte passive Syntaxspur.
dio_semantic_island_64,isolated_trace,1,dio_06b8,-,dio_06b8,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_64: isolierte passive Syntaxspur.
dio_semantic_island_65,isolated_trace,1,dio_06cx,-,dio_06cx,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_65: isolierte passive Syntaxspur.
dio_semantic_island_66,isolated_trace,1,dio_06gy,-,dio_06gy,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_66: isolierte passive Syntaxspur.
dio_semantic_island_67,isolated_trace,1,dio_06jl,-,dio_06jl,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_67: isolierte passive Syntaxspur.
dio_semantic_island_68,isolated_trace,1,dio_07mb,-,dio_07mb,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_68: isolierte passive Syntaxspur.
dio_semantic_island_69,isolated_trace,1,dio_07t9,-,dio_07t9,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_69: isolierte passive Syntaxspur.
dio_semantic_island_70,isolated_trace,1,dio_080e,-,dio_080e,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_70: isolierte passive Syntaxspur.
dio_semantic_island_71,isolated_trace,1,dio_0892,-,dio_0892,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_71: isolierte passive Syntaxspur.
dio_semantic_island_72,isolated_trace,1,dio_091t,-,dio_091t,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_72: isolierte passive Syntaxspur.
dio_semantic_island_73,isolated_trace,1,dio_09tm,-,dio_09tm,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_73: isolierte passive Syntaxspur.
dio_semantic_island_74,isolated_trace,1,dio_0a7t,-,dio_0a7t,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_74: isolierte passive Syntaxspur.
dio_semantic_island_75,isolated_trace,1,dio_0ar8,-,dio_0ar8,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_75: isolierte passive Syntaxspur.
dio_semantic_island_76,isolated_trace,1,dio_0avw,-,dio_0avw,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_76: isolierte passive Syntaxspur.
dio_semantic_island_77,isolated_trace,1,dio_0b2b,-,dio_0b2b,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_77: isolierte passive Syntaxspur.
dio_semantic_island_78,isolated_trace,1,dio_0bm2,-,dio_0bm2,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_78: isolierte passive Syntaxspur.
dio_semantic_island_79,isolated_trace,1,dio_0ce4,-,dio_0ce4,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_79: isolierte passive Syntaxspur.
dio_semantic_island_80,isolated_trace,1,dio_0e02,-,dio_0e02,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_80: isolierte passive Syntaxspur.
dio_semantic_island_81,isolated_trace,1,dio_0e37,-,dio_0e37,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_81: isolierte passive Syntaxspur.
dio_semantic_island_82,isolated_trace,1,dio_0eeh,-,dio_0eeh,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_82: isolierte passive Syntaxspur.
dio_semantic_island_83,isolated_trace,1,dio_0ehw,-,dio_0ehw,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_83: isolierte passive Syntaxspur.
dio_semantic_island_84,isolated_trace,1,dio_0eq2,-,dio_0eq2,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_84: isolierte passive Syntaxspur.
dio_semantic_island_85,isolated_trace,1,dio_0fsp,-,dio_0fsp,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_85: isolierte passive Syntaxspur.
dio_semantic_island_86,isolated_trace,1,dio_0ft4,-,dio_0ft4,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_86: isolierte passive Syntaxspur.
dio_semantic_island_87,isolated_trace,1,dio_0g55,-,dio_0g55,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_87: isolierte passive Syntaxspur.
dio_semantic_island_88,isolated_trace,1,dio_0gmg,-,dio_0gmg,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_88: isolierte passive Syntaxspur.
dio_semantic_island_89,isolated_trace,1,dio_0gvf,-,dio_0gvf,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_89: isolierte passive Syntaxspur.
dio_semantic_island_90,isolated_trace,1,dio_0i4h,-,dio_0i4h,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_90: isolierte passive Syntaxspur.
dio_semantic_island_91,isolated_trace,1,dio_0ipe,-,dio_0ipe,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_91: isolierte passive Syntaxspur.
dio_semantic_island_92,isolated_trace,1,dio_0irs,-,dio_0irs,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_92: isolierte passive Syntaxspur.
dio_semantic_island_93,isolated_trace,1,dio_0jgk,-,dio_0jgk,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_93: isolierte passive Syntaxspur.
dio_semantic_island_94,isolated_trace,1,dio_0k0f,-,dio_0k0f,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_94: isolierte passive Syntaxspur.
dio_semantic_island_95,isolated_trace,1,dio_0l9d,-,dio_0l9d,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_95: isolierte passive Syntaxspur.
dio_semantic_island_96,isolated_trace,1,dio_0lrt,-,dio_0lrt,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_96: isolierte passive Syntaxspur.
dio_semantic_island_97,isolated_trace,1,dio_0m7s,-,dio_0m7s,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_97: isolierte passive Syntaxspur.
dio_semantic_island_98,isolated_trace,1,dio_0mtr,-,dio_0mtr,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_98: isolierte passive Syntaxspur.
dio_semantic_island_99,isolated_trace,1,dio_0ngs,-,dio_0ngs,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_99: isolierte passive Syntaxspur.
dio_semantic_island_100,isolated_trace,1,dio_0ni1,-,dio_0ni1,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_100: isolierte passive Syntaxspur.
dio_semantic_island_101,isolated_trace,1,dio_0nki,-,dio_0nki,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_101: isolierte passive Syntaxspur.
dio_semantic_island_102,isolated_trace,1,dio_0nmw,-,dio_0nmw,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_102: isolierte passive Syntaxspur.
dio_semantic_island_103,isolated_trace,1,dio_0nrp,-,dio_0nrp,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_103: isolierte passive Syntaxspur.
dio_semantic_island_104,isolated_trace,1,dio_0ocv,-,dio_0ocv,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_104: isolierte passive Syntaxspur.
dio_semantic_island_105,isolated_trace,1,dio_0pni,-,dio_0pni,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_105: isolierte passive Syntaxspur.
dio_semantic_island_106,isolated_trace,1,dio_0q3v,-,dio_0q3v,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_106: isolierte passive Syntaxspur.
dio_semantic_island_107,isolated_trace,1,dio_0qcz,-,dio_0qcz,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_107: isolierte passive Syntaxspur.
dio_semantic_island_108,isolated_trace,1,dio_0r29,-,dio_0r29,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_108: isolierte passive Syntaxspur.
dio_semantic_island_109,isolated_trace,1,dio_0r8l,-,dio_0r8l,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_109: isolierte passive Syntaxspur.
dio_semantic_island_110,isolated_trace,1,dio_0r90,-,dio_0r90,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_110: isolierte passive Syntaxspur.
dio_semantic_island_111,isolated_trace,1,dio_0rwa,-,dio_0rwa,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_111: isolierte passive Syntaxspur.
dio_semantic_island_112,isolated_trace,1,dio_0scd,-,dio_0scd,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_112: isolierte passive Syntaxspur.
dio_semantic_island_113,isolated_trace,1,dio_0sou,-,dio_0sou,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_113: isolierte passive Syntaxspur.
dio_semantic_island_114,isolated_trace,1,dio_0t27,-,dio_0t27,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_114: isolierte passive Syntaxspur.
dio_semantic_island_115,isolated_trace,1,dio_0trg,-,dio_0trg,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_115: isolierte passive Syntaxspur.
dio_semantic_island_116,isolated_trace,1,dio_0udt,-,dio_0udt,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_116: isolierte passive Syntaxspur.
dio_semantic_island_117,isolated_trace,1,dio_0ux0,-,dio_0ux0,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_117: isolierte passive Syntaxspur.
dio_semantic_island_118,isolated_trace,1,dio_0vn1,-,dio_0vn1,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_118: isolierte passive Syntaxspur.
dio_semantic_island_119,isolated_trace,1,dio_0w4x,-,dio_0w4x,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_119: isolierte passive Syntaxspur.
dio_semantic_island_120,isolated_trace,1,dio_0w8h,-,dio_0w8h,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_120: isolierte passive Syntaxspur.
dio_semantic_island_121,isolated_trace,1,dio_0wxw,-,dio_0wxw,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_121: isolierte passive Syntaxspur.
dio_semantic_island_122,isolated_trace,1,dio_0x5c,-,dio_0x5c,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_122: isolierte passive Syntaxspur.
dio_semantic_island_123,isolated_trace,1,dio_0zl6,-,dio_0zl6,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_123: isolierte passive Syntaxspur.
dio_semantic_island_124,isolated_trace,1,dio_0zoq,-,dio_0zoq,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_124: isolierte passive Syntaxspur.
dio_semantic_island_125,isolated_trace,1,dio_101r,-,dio_101r,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_125: isolierte passive Syntaxspur.
dio_semantic_island_126,isolated_trace,1,dio_106t,-,dio_106t,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_126: isolierte passive Syntaxspur.
dio_semantic_island_127,isolated_trace,1,dio_10ra,-,dio_10ra,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_127: isolierte passive Syntaxspur.
dio_semantic_island_128,isolated_trace,1,dio_11nj,-,dio_11nj,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_128: isolierte passive Syntaxspur.
dio_semantic_island_129,isolated_trace,1,dio_12xx,-,dio_12xx,0,0.0,0.0,True,False,False,False,False,False,False,False,dio_semantic_island_129: isolierte passive Syntaxspur.
